Date_Param,Province_Name,Temperature,Precipitation
2025-11-05,Nusa Tenggara Timur,26.81,1.73
2025-11-06,Nusa Tenggara Timur,26.5,1.48
2025-11-07,Nusa Tenggara Timur,26.77,2.42
2025-11-08,Nusa Tenggara Timur,26.79,9.82
2025-11-09,Nusa Tenggara Timur,25.69,20.51
2025-11-10,Nusa Tenggara Timur,25.71,2.67
2025-11-11,Nusa Tenggara Timur,25.11,10.83
2025-11-12,Nusa Tenggara Timur,25.43,4.5
2025-11-13,Nusa Tenggara Timur,25.23,8.65
2025-11-14,Nusa Tenggara Timur,24.28,12.84
2025-11-15,Nusa Tenggara Timur,24.98,8.88
2025-11-16,Nusa Tenggara Timur,25.55,0.31
2025-11-17,Nusa Tenggara Timur,26.21,1.32
2025-11-18,Nusa Tenggara Timur,26.04,3.78
2025-11-19,Nusa Tenggara Timur,25.82,3.64
2025-11-20,Nusa Tenggara Timur,25.7,3.17
2025-11-21,Nusa Tenggara Timur,25.78,3.55
2025-11-22,Nusa Tenggara Timur,26.63,0.67
2025-11-23,Nusa Tenggara Timur,26.54,1.09
2025-11-24,Nusa Tenggara Timur,25.67,1.75
2025-11-25,Nusa Tenggara Timur,26.15,4.56
2025-11-26,Nusa Tenggara Timur,26.54,2.81
2025-11-27,Nusa Tenggara Timur,25.56,2.8
2025-11-28,Nusa Tenggara Timur,25.48,8.83
2025-11-29,Nusa Tenggara Timur,26.22,1.51
2025-11-30,Nusa Tenggara Timur,24.69,21.09
2025-12-01,Nusa Tenggara Timur,25.43,3.04
2025-12-02,Nusa Tenggara Timur,25.85,5.43
2025-12-03,Nusa Tenggara Timur,25.08,11.75
2025-12-04,Nusa Tenggara Timur,25.17,4.05
2025-12-05,Nusa Tenggara Timur,25.59,0.8
2025-12-06,Nusa Tenggara Timur,25.68,1.29
2025-12-07,Nusa Tenggara Timur,25.41,3.82
2025-12-08,Nusa Tenggara Timur,25.82,5.94
2025-12-09,Nusa Tenggara Timur,24.85,9.85
2025-12-10,Nusa Tenggara Timur,24.83,5.7
2025-12-11,Nusa Tenggara Timur,25.65,0.8
2025-12-12,Nusa Tenggara Timur,24.79,10.18
2025-12-13,Nusa Tenggara Timur,24.65,12.51
2025-12-14,Nusa Tenggara Timur,24.43,6.21
2025-12-15,Nusa Tenggara Timur,24.57,9.35
2025-12-16,Nusa Tenggara Timur,23.76,16.68
2025-12-17,Nusa Tenggara Timur,24.79,11.3
2025-12-18,Nusa Tenggara Timur,25.31,2.58
2025-12-19,Nusa Tenggara Timur,24.96,2.84
2025-12-20,Nusa Tenggara Timur,24.23,8.57
2025-12-21,Nusa Tenggara Timur,24.95,12.12
2025-12-22,Nusa Tenggara Timur,25.01,11.76
2025-12-23,Nusa Tenggara Timur,24.62,7.1
2025-12-24,Nusa Tenggara Timur,24.4,10.81
2025-12-25,Nusa Tenggara Timur,24.63,2.44
2025-12-26,Nusa Tenggara Timur,24.96,4.79
2025-12-27,Nusa Tenggara Timur,24.61,6.46
2025-12-28,Nusa Tenggara Timur,24.17,4.6
2025-12-29,Nusa Tenggara Timur,24.73,8.91
2025-12-30,Nusa Tenggara Timur,24.39,4.88
2025-12-31,Nusa Tenggara Timur,24.6,5.4
2026-01-01,Nusa Tenggara Timur,24.36,6.52
2026-01-02,Nusa Tenggara Timur,24.96,0.64
2026-01-03,Nusa Tenggara Timur,24.91,2.16
2026-01-04,Nusa Tenggara Timur,24.78,3.42
2026-01-05,Nusa Tenggara Timur,24.62,4.65
2026-01-06,Nusa Tenggara Timur,24.77,5.41
2026-01-07,Nusa Tenggara Timur,24.05,7.87
2026-01-08,Nusa Tenggara Timur,23.33,9.35
2026-01-09,Nusa Tenggara Timur,23.73,3.4
2026-01-10,Nusa Tenggara Timur,23.29,17.95
2026-01-11,Nusa Tenggara Timur,23.21,28.82
2026-01-12,Nusa Tenggara Timur,23.27,22.45
2026-01-13,Nusa Tenggara Timur,23.43,6.6
2026-01-14,Nusa Tenggara Timur,23.57,9.51
2026-01-15,Nusa Tenggara Timur,24.04,8.2
2026-01-16,Nusa Tenggara Timur,23.83,1.83
2026-01-17,Nusa Tenggara Timur,23.57,6.56
2026-01-18,Nusa Tenggara Timur,23.8,5.52
2026-01-19,Nusa Tenggara Timur,23.71,7.97
2026-01-20,Nusa Tenggara Timur,24.07,6.05
2026-01-21,Nusa Tenggara Timur,23.73,15.25
2026-01-22,Nusa Tenggara Timur,23.54,15.16
2026-01-23,Nusa Tenggara Timur,23.73,6.04
2026-01-24,Nusa Tenggara Timur,23.78,2.37
2026-01-25,Nusa Tenggara Timur,23.75,1.28
2026-01-26,Nusa Tenggara Timur,24.17,1.36
2026-01-27,Nusa Tenggara Timur,23.88,5.46
2026-01-28,Nusa Tenggara Timur,23.87,9.61
2026-01-29,Nusa Tenggara Timur,23.43,15.52
2026-01-30,Nusa Tenggara Timur,24.16,1.96
2026-01-31,Nusa Tenggara Timur,24.03,3.65
2026-02-01,Nusa Tenggara Timur,23.15,13.62
2026-02-02,Nusa Tenggara Timur,23.55,9.35
2026-02-03,Nusa Tenggara Timur,23.97,8.68
2026-02-04,Nusa Tenggara Timur,24.12,3.79
2026-02-05,Nusa Tenggara Timur,24.09,9.91
2026-02-06,Nusa Tenggara Timur,24.05,2.61
2026-02-07,Nusa Tenggara Timur,23.88,24.29
2026-02-08,Nusa Tenggara Timur,23.22,16.27
2026-02-09,Nusa Tenggara Timur,23.4,12.52
2026-02-10,Nusa Tenggara Timur,24.09,7.31
2026-02-11,Nusa Tenggara Timur,23.77,11.79
2026-02-12,Nusa Tenggara Timur,23.86,10.83
2022-01-01,Kalimantan Barat,26.02,4.17
2022-01-02,Kalimantan Barat,25.37,24.52
2022-01-03,Kalimantan Barat,25.44,4.06
2022-01-04,Kalimantan Barat,26.43,0.81
2022-01-05,Kalimantan Barat,25.96,14.55
2022-01-06,Kalimantan Barat,25.98,6.18
2022-01-07,Kalimantan Barat,26.2,2.56
2022-01-08,Kalimantan Barat,26.21,0.32
2022-01-09,Kalimantan Barat,26.65,1.9
2022-01-10,Kalimantan Barat,25.75,7.66
2022-01-11,Kalimantan Barat,25.35,15.42
2022-01-12,Kalimantan Barat,25.05,9.86
2022-01-13,Kalimantan Barat,24.61,36.34
2022-01-14,Kalimantan Barat,24.85,15.82
2022-01-15,Kalimantan Barat,24.91,0.96
2022-01-16,Kalimantan Barat,25.02,18.16
2022-01-17,Kalimantan Barat,26.0,15.48
2022-01-18,Kalimantan Barat,25.63,2.77
2022-01-19,Kalimantan Barat,25.36,3.65
2022-01-20,Kalimantan Barat,24.65,7.69
2022-01-21,Kalimantan Barat,25.71,1.64
2022-01-22,Kalimantan Barat,26.4,3.96
2022-01-23,Kalimantan Barat,26.36,16.85
2022-01-24,Kalimantan Barat,25.6,18.33
2022-01-25,Kalimantan Barat,25.59,4.56
2022-01-26,Kalimantan Barat,25.99,1.5
2022-01-27,Kalimantan Barat,25.91,5.45
2022-01-28,Kalimantan Barat,25.52,0.99
2022-01-29,Kalimantan Barat,26.13,0.0
2022-01-30,Kalimantan Barat,26.3,0.0
2022-01-31,Kalimantan Barat,26.3,0.0
2022-02-01,Kalimantan Barat,25.92,35.82
2022-02-02,Kalimantan Barat,26.24,26.62
2022-02-03,Kalimantan Barat,25.79,30.64
2022-02-04,Kalimantan Barat,25.44,19.36
2022-02-05,Kalimantan Barat,25.25,13.17
2022-02-06,Kalimantan Barat,25.51,29.43
2022-02-07,Kalimantan Barat,24.98,21.56
2022-02-08,Kalimantan Barat,26.01,9.42
2022-02-09,Kalimantan Barat,25.77,38.56
2022-02-10,Kalimantan Barat,25.06,59.51
2022-02-11,Kalimantan Barat,24.97,11.27
2022-02-12,Kalimantan Barat,25.63,3.44
2022-02-13,Kalimantan Barat,26.49,0.77
2022-02-14,Kalimantan Barat,25.94,13.36
2022-02-15,Kalimantan Barat,25.24,12.56
2022-02-16,Kalimantan Barat,25.79,0.63
2022-02-17,Kalimantan Barat,26.3,5.53
2022-02-18,Kalimantan Barat,25.77,3.63
2022-02-19,Kalimantan Barat,25.78,30.94
2022-02-20,Kalimantan Barat,25.57,9.94
2022-02-21,Kalimantan Barat,26.15,0.4
2022-02-22,Kalimantan Barat,25.8,0.5
2022-02-23,Kalimantan Barat,26.06,2.94
2022-02-24,Kalimantan Barat,25.91,11.04
2022-02-25,Kalimantan Barat,25.37,4.31
2022-02-26,Kalimantan Barat,26.65,0.14
2022-02-27,Kalimantan Barat,25.99,0.0
2022-02-28,Kalimantan Barat,25.98,0.01
2022-03-01,Kalimantan Barat,26.73,3.25
2022-03-02,Kalimantan Barat,26.23,1.34
2022-03-03,Kalimantan Barat,25.84,0.22
2022-03-04,Kalimantan Barat,26.63,23.24
2022-03-05,Kalimantan Barat,25.87,8.26
2022-03-06,Kalimantan Barat,26.0,11.99
2022-03-07,Kalimantan Barat,24.56,26.49
2022-03-08,Kalimantan Barat,26.2,1.84
2022-03-09,Kalimantan Barat,26.54,6.78
2022-03-10,Kalimantan Barat,26.49,1.51
2022-03-11,Kalimantan Barat,26.89,13.2
2022-03-12,Kalimantan Barat,25.65,12.64
2022-03-13,Kalimantan Barat,26.29,0.23
2022-03-14,Kalimantan Barat,26.64,20.84
2022-03-15,Kalimantan Barat,25.98,29.15
2022-03-16,Kalimantan Barat,25.5,0.63
2022-03-17,Kalimantan Barat,26.27,29.83
2022-03-18,Kalimantan Barat,25.04,78.53
2022-03-19,Kalimantan Barat,25.31,10.76
2022-03-20,Kalimantan Barat,25.99,22.82
2022-03-21,Kalimantan Barat,25.89,20.14
2022-03-22,Kalimantan Barat,25.2,6.64
2022-03-23,Kalimantan Barat,25.95,0.0
2022-03-24,Kalimantan Barat,26.6,14.2
2022-03-25,Kalimantan Barat,26.36,8.31
2022-03-26,Kalimantan Barat,26.86,6.19
2022-03-27,Kalimantan Barat,25.89,15.01
2022-03-28,Kalimantan Barat,26.55,5.31
2022-03-29,Kalimantan Barat,26.89,2.31
2022-03-30,Kalimantan Barat,26.5,0.74
2022-03-31,Kalimantan Barat,26.78,0.53
2022-04-01,Kalimantan Barat,26.45,1.28
2022-04-02,Kalimantan Barat,26.27,0.91
2022-04-03,Kalimantan Barat,26.23,0.83
2022-04-04,Kalimantan Barat,26.36,4.56
2022-04-05,Kalimantan Barat,25.47,5.48
2022-04-06,Kalimantan Barat,25.53,11.55
2022-04-07,Kalimantan Barat,25.2,13.94
2022-04-08,Kalimantan Barat,25.28,14.46
2022-04-09,Kalimantan Barat,25.52,13.16
2022-04-10,Kalimantan Barat,26.11,6.71
2022-04-11,Kalimantan Barat,25.77,12.33
2022-04-12,Kalimantan Barat,26.4,30.42
2022-04-13,Kalimantan Barat,26.13,22.75
2022-04-14,Kalimantan Barat,27.43,0.15
2022-04-15,Kalimantan Barat,26.6,1.36
2022-04-16,Kalimantan Barat,26.61,0.95
2022-04-17,Kalimantan Barat,27.15,0.25
2022-04-18,Kalimantan Barat,26.47,41.97
2022-04-19,Kalimantan Barat,25.56,20.21
2022-04-20,Kalimantan Barat,26.31,2.0
2022-04-21,Kalimantan Barat,26.16,10.57
2022-04-22,Kalimantan Barat,26.04,1.08
2022-04-23,Kalimantan Barat,27.18,0.52
2022-04-24,Kalimantan Barat,26.28,5.2
2022-04-25,Kalimantan Barat,25.62,14.86
2022-04-26,Kalimantan Barat,25.63,11.47
2022-04-27,Kalimantan Barat,25.85,4.91
2022-04-28,Kalimantan Barat,26.72,0.56
2022-04-29,Kalimantan Barat,26.84,2.46
2022-04-30,Kalimantan Barat,26.09,6.33
2022-05-01,Kalimantan Barat,26.95,0.66
2022-05-02,Kalimantan Barat,26.13,2.05
2022-05-03,Kalimantan Barat,26.59,1.96
2022-05-04,Kalimantan Barat,26.91,0.69
2022-05-05,Kalimantan Barat,26.7,12.32
2022-05-06,Kalimantan Barat,26.73,42.37
2022-05-07,Kalimantan Barat,26.29,48.59
2022-05-08,Kalimantan Barat,25.91,33.81
2022-05-09,Kalimantan Barat,25.74,8.95
2022-05-10,Kalimantan Barat,26.92,0.0
2022-05-11,Kalimantan Barat,27.17,24.75
2022-05-12,Kalimantan Barat,26.09,25.99
2022-05-13,Kalimantan Barat,25.8,13.9
2022-05-14,Kalimantan Barat,26.42,3.04
2022-05-15,Kalimantan Barat,27.1,4.12
2022-05-16,Kalimantan Barat,26.31,43.81
2022-05-17,Kalimantan Barat,25.32,23.91
2022-05-18,Kalimantan Barat,26.55,0.53
2022-05-19,Kalimantan Barat,26.5,5.38
2022-05-20,Kalimantan Barat,26.27,25.7
2022-05-21,Kalimantan Barat,26.33,1.31
2022-05-22,Kalimantan Barat,26.31,1.11
2022-05-23,Kalimantan Barat,26.84,0.04
2022-05-24,Kalimantan Barat,27.14,0.3
2022-05-25,Kalimantan Barat,26.7,8.47
2022-05-26,Kalimantan Barat,25.05,12.56
2022-05-27,Kalimantan Barat,25.71,0.49
2022-05-28,Kalimantan Barat,26.57,0.62
2022-05-29,Kalimantan Barat,26.35,0.21
2022-05-30,Kalimantan Barat,26.82,0.0
2022-05-31,Kalimantan Barat,26.89,0.37
2022-06-01,Kalimantan Barat,26.15,6.18
2022-06-02,Kalimantan Barat,25.77,1.5
2022-06-03,Kalimantan Barat,25.57,6.22
2022-06-04,Kalimantan Barat,26.04,2.71
2022-06-05,Kalimantan Barat,25.88,55.35
2022-06-06,Kalimantan Barat,24.67,24.55
2022-06-07,Kalimantan Barat,25.72,2.75
2022-06-08,Kalimantan Barat,25.82,7.92
2022-06-09,Kalimantan Barat,25.48,16.11
2022-06-10,Kalimantan Barat,25.99,2.03
2022-06-11,Kalimantan Barat,25.8,8.48
2022-06-12,Kalimantan Barat,25.13,12.95
2022-06-13,Kalimantan Barat,24.4,6.87
2022-06-14,Kalimantan Barat,25.45,6.67
2022-06-15,Kalimantan Barat,26.25,8.86
2022-06-16,Kalimantan Barat,25.94,32.65
2022-06-17,Kalimantan Barat,25.09,22.93
2022-06-18,Kalimantan Barat,24.94,14.54
2022-06-19,Kalimantan Barat,26.05,0.6
2022-06-20,Kalimantan Barat,26.0,34.76
2022-06-21,Kalimantan Barat,25.66,11.95
2022-06-22,Kalimantan Barat,26.12,38.23
2022-06-23,Kalimantan Barat,25.89,18.73
2022-06-24,Kalimantan Barat,24.58,5.93
2022-06-25,Kalimantan Barat,25.41,1.0
2022-06-26,Kalimantan Barat,25.89,2.45
2022-06-27,Kalimantan Barat,26.26,13.96
2022-06-28,Kalimantan Barat,25.73,17.02
2022-06-29,Kalimantan Barat,25.68,12.47
2022-06-30,Kalimantan Barat,25.83,1.34
2022-07-01,Kalimantan Barat,26.25,0.02
2022-07-02,Kalimantan Barat,26.58,9.08
2022-07-03,Kalimantan Barat,26.53,4.93
2022-07-04,Kalimantan Barat,25.86,2.39
2022-07-05,Kalimantan Barat,26.5,0.98
2022-07-06,Kalimantan Barat,26.26,1.05
2022-07-07,Kalimantan Barat,26.29,0.12
2022-07-08,Kalimantan Barat,26.28,17.0
2022-07-09,Kalimantan Barat,25.72,6.12
2022-07-10,Kalimantan Barat,26.43,0.04
2022-07-11,Kalimantan Barat,26.29,0.02
2022-07-12,Kalimantan Barat,26.04,2.79
2022-07-13,Kalimantan Barat,24.95,6.65
2022-07-14,Kalimantan Barat,25.44,0.2
2022-07-15,Kalimantan Barat,26.51,0.51
2022-07-16,Kalimantan Barat,26.19,22.67
2022-07-17,Kalimantan Barat,25.22,14.5
2022-07-18,Kalimantan Barat,26.28,0.0
2022-07-19,Kalimantan Barat,26.48,0.0
2022-07-20,Kalimantan Barat,26.88,0.39
2022-07-21,Kalimantan Barat,26.99,5.74
2022-07-22,Kalimantan Barat,25.85,9.83
2022-07-23,Kalimantan Barat,26.18,13.12
2022-07-24,Kalimantan Barat,25.92,10.87
2022-07-25,Kalimantan Barat,26.16,12.31
2022-07-26,Kalimantan Barat,25.35,30.45
2022-07-27,Kalimantan Barat,25.38,20.4
2022-07-28,Kalimantan Barat,25.92,6.35
2022-07-29,Kalimantan Barat,26.3,22.74
2022-07-30,Kalimantan Barat,25.6,27.95
2022-07-31,Kalimantan Barat,25.05,2.9
2022-08-01,Kalimantan Barat,26.45,0.67
2022-08-02,Kalimantan Barat,25.82,2.31
2022-08-03,Kalimantan Barat,25.93,8.11
2022-08-04,Kalimantan Barat,25.16,39.95
2022-08-05,Kalimantan Barat,24.53,69.01
2022-08-06,Kalimantan Barat,25.15,0.92
2022-08-07,Kalimantan Barat,24.91,0.27
2022-08-08,Kalimantan Barat,26.03,0.39
2022-08-09,Kalimantan Barat,26.82,0.39
2022-08-10,Kalimantan Barat,26.27,1.44
2022-08-11,Kalimantan Barat,26.97,0.12
2022-08-12,Kalimantan Barat,27.1,0.53
2022-08-13,Kalimantan Barat,26.26,15.72
2022-08-14,Kalimantan Barat,25.72,1.18
2022-08-15,Kalimantan Barat,26.25,10.79
2022-08-16,Kalimantan Barat,25.88,4.58
2022-08-17,Kalimantan Barat,25.89,1.31
2022-08-18,Kalimantan Barat,26.27,0.28
2022-08-19,Kalimantan Barat,26.94,0.88
2022-08-20,Kalimantan Barat,26.17,5.02
2022-08-21,Kalimantan Barat,25.25,47.22
2022-08-22,Kalimantan Barat,25.0,12.75
2022-08-23,Kalimantan Barat,25.7,63.35
2022-08-24,Kalimantan Barat,25.81,38.79
2022-08-25,Kalimantan Barat,24.73,43.04
2022-08-26,Kalimantan Barat,25.31,4.71
2022-08-27,Kalimantan Barat,26.12,18.55
2022-08-28,Kalimantan Barat,24.97,11.55
2022-08-29,Kalimantan Barat,25.63,35.63
2022-08-30,Kalimantan Barat,25.5,33.15
2022-08-31,Kalimantan Barat,25.53,1.47
2022-09-01,Kalimantan Barat,26.65,0.91
2022-09-02,Kalimantan Barat,25.08,17.19
2022-09-03,Kalimantan Barat,24.85,17.93
2022-09-04,Kalimantan Barat,23.91,38.87
2022-09-05,Kalimantan Barat,25.22,1.7
2022-09-06,Kalimantan Barat,25.89,0.06
2022-09-07,Kalimantan Barat,25.75,13.61
2022-09-08,Kalimantan Barat,24.24,16.75
2022-09-09,Kalimantan Barat,24.16,24.4
2022-09-10,Kalimantan Barat,24.84,0.65
2022-09-11,Kalimantan Barat,25.69,0.55
2022-09-12,Kalimantan Barat,26.04,14.17
2022-09-13,Kalimantan Barat,24.57,15.06
2022-09-14,Kalimantan Barat,24.97,6.18
2022-09-15,Kalimantan Barat,26.15,1.74
2022-09-16,Kalimantan Barat,25.67,2.59
2022-09-17,Kalimantan Barat,26.55,0.6
2022-09-18,Kalimantan Barat,26.07,21.84
2022-09-19,Kalimantan Barat,24.94,72.22
2022-09-20,Kalimantan Barat,24.99,39.81
2022-09-21,Kalimantan Barat,25.19,1.83
2022-09-22,Kalimantan Barat,26.33,3.71
2022-09-23,Kalimantan Barat,25.49,8.63
2022-09-24,Kalimantan Barat,25.72,23.3
2022-09-25,Kalimantan Barat,25.82,13.93
2022-09-26,Kalimantan Barat,26.18,4.3
2022-09-27,Kalimantan Barat,26.61,0.4
2022-09-28,Kalimantan Barat,26.35,32.11
2022-09-29,Kalimantan Barat,25.59,40.81
2022-09-30,Kalimantan Barat,26.64,0.26
2022-10-01,Kalimantan Barat,26.24,1.58
2022-10-02,Kalimantan Barat,25.0,12.26
2022-10-03,Kalimantan Barat,25.18,9.07
2022-10-04,Kalimantan Barat,25.52,8.3
2022-10-05,Kalimantan Barat,25.35,11.61
2022-10-06,Kalimantan Barat,25.67,18.88
2022-10-07,Kalimantan Barat,25.23,36.18
2022-10-08,Kalimantan Barat,25.8,20.72
2022-10-09,Kalimantan Barat,25.13,19.47
2022-10-10,Kalimantan Barat,25.46,9.83
2022-10-11,Kalimantan Barat,25.16,15.43
2022-10-12,Kalimantan Barat,25.06,5.63
2022-10-13,Kalimantan Barat,25.81,8.64
2022-10-14,Kalimantan Barat,26.22,7.48
2022-10-15,Kalimantan Barat,25.22,14.08
2022-10-16,Kalimantan Barat,25.47,14.02
2022-10-17,Kalimantan Barat,25.61,54.46
2022-10-18,Kalimantan Barat,26.15,10.65
2022-10-19,Kalimantan Barat,26.68,1.13
2022-10-20,Kalimantan Barat,26.56,5.87
2022-10-21,Kalimantan Barat,26.28,36.46
2022-10-22,Kalimantan Barat,25.91,7.89
2022-10-23,Kalimantan Barat,26.46,12.56
2022-10-24,Kalimantan Barat,26.41,2.62
2022-10-25,Kalimantan Barat,26.21,18.35
2022-10-26,Kalimantan Barat,25.56,11.69
2022-10-27,Kalimantan Barat,25.64,4.75
2022-10-28,Kalimantan Barat,26.1,7.23
2022-10-29,Kalimantan Barat,26.79,1.11
2022-10-30,Kalimantan Barat,26.76,2.56
2022-10-31,Kalimantan Barat,26.19,20.87
2022-11-01,Kalimantan Barat,25.83,14.01
2022-11-02,Kalimantan Barat,26.03,5.37
2022-11-03,Kalimantan Barat,25.53,9.69
2022-11-04,Kalimantan Barat,24.71,11.27
2022-11-05,Kalimantan Barat,25.39,4.31
2022-11-06,Kalimantan Barat,25.43,17.41
2022-11-07,Kalimantan Barat,25.75,30.52
2022-11-08,Kalimantan Barat,24.73,26.79
2022-11-09,Kalimantan Barat,25.69,10.48
2022-11-10,Kalimantan Barat,26.26,4.03
2022-11-11,Kalimantan Barat,25.75,3.45
2022-11-12,Kalimantan Barat,26.45,1.09
2022-11-13,Kalimantan Barat,26.29,14.14
2022-11-14,Kalimantan Barat,25.58,5.36
2022-11-15,Kalimantan Barat,25.83,18.07
2022-11-16,Kalimantan Barat,26.19,2.76
2022-11-17,Kalimantan Barat,25.86,16.69
2022-11-18,Kalimantan Barat,24.85,19.82
2022-11-19,Kalimantan Barat,25.37,4.82
2022-11-20,Kalimantan Barat,26.08,1.2
2022-11-21,Kalimantan Barat,26.09,8.54
2022-11-22,Kalimantan Barat,26.78,2.02
2022-11-23,Kalimantan Barat,26.53,6.83
2022-11-24,Kalimantan Barat,25.17,11.25
2022-11-25,Kalimantan Barat,26.0,11.14
2022-11-26,Kalimantan Barat,25.5,10.24
2022-11-27,Kalimantan Barat,26.14,6.16
2022-11-28,Kalimantan Barat,26.2,1.65
2022-11-29,Kalimantan Barat,26.01,11.11
2022-11-30,Kalimantan Barat,25.28,16.58
2022-12-01,Kalimantan Barat,25.63,20.63
2022-12-02,Kalimantan Barat,25.52,22.59
2022-12-03,Kalimantan Barat,25.83,5.92
2022-12-04,Kalimantan Barat,25.56,18.29
2022-12-05,Kalimantan Barat,25.46,11.4
2022-12-06,Kalimantan Barat,25.88,4.21
2022-12-07,Kalimantan Barat,25.63,8.42
2022-12-08,Kalimantan Barat,24.99,11.37
2022-12-09,Kalimantan Barat,25.24,6.13
2022-12-10,Kalimantan Barat,25.13,2.85
2022-12-11,Kalimantan Barat,26.08,1.06
2022-12-12,Kalimantan Barat,25.17,7.7
2022-12-13,Kalimantan Barat,25.95,2.24
2022-12-14,Kalimantan Barat,25.14,11.39
2022-12-15,Kalimantan Barat,25.29,53.77
2022-12-16,Kalimantan Barat,25.26,14.21
2022-12-17,Kalimantan Barat,25.92,0.54
2022-12-18,Kalimantan Barat,26.29,6.91
2022-12-19,Kalimantan Barat,26.08,21.29
2022-12-20,Kalimantan Barat,26.11,24.98
2022-12-21,Kalimantan Barat,25.55,16.72
2022-12-22,Kalimantan Barat,25.72,8.97
2022-12-23,Kalimantan Barat,24.21,35.72
2022-12-24,Kalimantan Barat,24.38,0.54
2022-12-25,Kalimantan Barat,25.06,0.02
2022-12-26,Kalimantan Barat,24.73,0.05
2022-12-27,Kalimantan Barat,25.45,0.01
2022-12-28,Kalimantan Barat,25.57,0.38
2022-12-29,Kalimantan Barat,25.61,1.76
2022-12-30,Kalimantan Barat,25.36,0.17
2022-12-31,Kalimantan Barat,25.46,0.03
2023-01-01,Kalimantan Barat,25.74,0.02
2023-01-02,Kalimantan Barat,25.61,0.5
2023-01-03,Kalimantan Barat,24.7,6.03
2023-01-04,Kalimantan Barat,24.73,8.21
2023-01-05,Kalimantan Barat,25.12,1.9
2023-01-06,Kalimantan Barat,25.79,0.26
2023-01-07,Kalimantan Barat,26.05,1.49
2023-01-08,Kalimantan Barat,25.91,3.71
2023-01-09,Kalimantan Barat,25.21,14.44
2023-01-10,Kalimantan Barat,25.54,2.6
2023-01-11,Kalimantan Barat,25.85,7.8
2023-01-12,Kalimantan Barat,25.53,1.92
2023-01-13,Kalimantan Barat,25.75,2.53
2023-01-14,Kalimantan Barat,25.15,18.44
2023-01-15,Kalimantan Barat,26.0,2.9
2023-01-16,Kalimantan Barat,26.08,0.02
2023-01-17,Kalimantan Barat,25.73,1.88
2023-01-18,Kalimantan Barat,24.27,5.96
2023-01-19,Kalimantan Barat,25.54,21.83
2023-01-20,Kalimantan Barat,25.04,8.98
2023-01-21,Kalimantan Barat,25.12,2.05
2023-01-22,Kalimantan Barat,25.46,18.25
2023-01-23,Kalimantan Barat,25.02,4.43
2023-01-24,Kalimantan Barat,24.97,18.57
2023-01-25,Kalimantan Barat,25.15,6.22
2023-01-26,Kalimantan Barat,25.86,4.26
2023-01-27,Kalimantan Barat,26.04,14.04
2023-01-28,Kalimantan Barat,25.62,8.22
2023-01-29,Kalimantan Barat,25.86,5.62
2023-01-30,Kalimantan Barat,25.25,36.5
2023-01-31,Kalimantan Barat,26.05,27.22
2023-02-01,Kalimantan Barat,25.49,12.73
2023-02-02,Kalimantan Barat,24.57,14.9
2023-02-03,Kalimantan Barat,24.75,27.7
2023-02-04,Kalimantan Barat,25.47,16.36
2023-02-05,Kalimantan Barat,25.88,11.05
2023-02-06,Kalimantan Barat,25.69,16.43
2023-02-07,Kalimantan Barat,26.27,0.47
2023-02-08,Kalimantan Barat,26.87,0.24
2023-02-09,Kalimantan Barat,26.95,0.59
2023-02-10,Kalimantan Barat,26.52,5.27
2023-02-11,Kalimantan Barat,26.04,5.55
2023-02-12,Kalimantan Barat,25.12,19.2
2023-02-13,Kalimantan Barat,24.97,14.63
2023-02-14,Kalimantan Barat,25.65,5.15
2023-02-15,Kalimantan Barat,25.4,9.21
2023-02-16,Kalimantan Barat,26.11,0.73
2023-02-17,Kalimantan Barat,26.37,0.78
2023-02-18,Kalimantan Barat,25.61,9.68
2023-02-19,Kalimantan Barat,25.96,4.42
2023-02-20,Kalimantan Barat,25.85,9.23
2023-02-21,Kalimantan Barat,25.85,27.36
2023-02-22,Kalimantan Barat,25.72,12.31
2023-02-23,Kalimantan Barat,26.1,0.24
2023-02-24,Kalimantan Barat,25.96,4.86
2023-02-25,Kalimantan Barat,25.64,27.76
2023-02-26,Kalimantan Barat,24.99,35.79
2023-02-27,Kalimantan Barat,26.04,28.96
2023-02-28,Kalimantan Barat,25.45,23.22
2023-03-01,Kalimantan Barat,24.86,3.6
2023-03-02,Kalimantan Barat,25.86,2.62
2023-03-03,Kalimantan Barat,25.99,5.66
2023-03-04,Kalimantan Barat,25.81,17.88
2023-03-05,Kalimantan Barat,25.9,10.48
2023-03-06,Kalimantan Barat,25.9,6.24
2023-03-07,Kalimantan Barat,25.94,4.29
2023-03-08,Kalimantan Barat,26.33,8.61
2023-03-09,Kalimantan Barat,25.62,33.71
2023-03-10,Kalimantan Barat,25.46,15.47
2023-03-11,Kalimantan Barat,25.62,12.36
2023-03-12,Kalimantan Barat,24.23,32.5
2023-03-13,Kalimantan Barat,25.52,23.98
2023-03-14,Kalimantan Barat,25.3,2.15
2023-03-15,Kalimantan Barat,25.96,10.44
2023-03-16,Kalimantan Barat,25.43,30.73
2023-03-17,Kalimantan Barat,25.35,28.6
2023-03-18,Kalimantan Barat,25.72,13.96
2023-03-19,Kalimantan Barat,26.03,37.27
2023-03-20,Kalimantan Barat,25.7,21.72
2023-03-21,Kalimantan Barat,26.28,0.19
2023-03-22,Kalimantan Barat,26.59,14.14
2023-03-23,Kalimantan Barat,25.87,8.11
